,location,BHK,total_sqft,bath,balcony,price
4703,Kothanur,4,2700.0,4.0,2.0,175.0
4704,Kothanur,3,1786.0,2.0,2.0,106.0
4705,Kothanur,3,1787.0,3.0,2.0,107.0
4706,Kothanur,2,1141.0,2.0,2.0,54.0
4707,Kothanur,3,1760.0,3.0,2.0,110.0
4709,Kothanur,2,1160.0,2.0,2.0,57.0
4710,Kothanur,2,1095.0,2.0,2.0,55.0
4711,Kothanur,2,1142.0,2.0,2.0,56.0
4712,Kothanur,2,1074.0,2.0,2.0,54.0
4713,Kothanur,2,1285.0,2.0,1.0,60.0
4714,Kothanur,2,1075.0,2.0,2.0,53.0
4715,Kothanur,2,1140.0,2.0,2.0,56.0
4716,Kothanur,2,1400.0,2.0,1.0,70.0
4719,Kothanur,2,1140.0,2.0,2.0,56.0
4720,Kothanur,3,1787.0,3.0,2.0,120.0
4721,Kothanur,2,1185.0,2.0,2.0,59.0
4723,Kothanur,3,1790.0,3.0,2.0,105.0
4724,Kothanur,2,1130.0,2.0,2.0,55.0
4725,Kothanur,2,1094.0,2.0,2.0,54.0
4726,Kothanur,3,1170.0,3.0,2.0,80.0
4727,Kothanur,2,1400.0,2.0,2.0,65.0
4728,Kothanur,2,1195.0,2.0,2.0,59.0
4729,Kothanur,3,1790.0,3.0,2.0,120.0
4730,Kothanur,3,1454.0,3.0,3.0,71.5
4731,Kudlu,2,1152.0,2.0,1.0,53.5
4732,Kudlu,2,1027.0,2.0,2.0,43.0
4733,Kudlu,2,1092.0,2.0,2.0,44.0
4734,Kudlu,2,1027.0,2.0,2.0,43.0
4735,Kudlu,2,1092.0,2.0,2.0,44.0
4736,Kudlu,2,1143.0,2.0,1.0,55.0
4738,Kudlu,2,1024.0,2.0,2.0,44.0
4740,Kudlu,3,1600.0,3.0,3.0,79.0
4741,Kudlu,2,1027.0,2.0,2.0,42.0
4742,Kudlu,2,1076.0,2.0,1.0,50.0
4743,Kudlu,2,1027.0,2.0,2.0,44.0
4744,Kudlu,2,1084.0,2.0,1.0,53.0
4745,Kudlu,2,1300.0,2.0,2.0,56.0
4746,Kudlu,2,1027.0,2.0,2.0,44.0
4747,Kudlu,3,1245.0,2.0,1.0,60.0
4748,Kudlu,2,1027.0,2.0,1.0,44.0
4749,Kudlu,2,1110.0,2.0,1.0,46.0
4750,Kudlu,4,2100.0,3.0,1.0,114.0
4751,Kudlu,2,1027.0,2.0,2.0,44.0
4752,Kudlu,1,720.0,1.0,1.0,33.0
4753,Kudlu,2,1027.0,2.0,2.0,44.0
4754,Kudlu,2,1162.0,2.0,1.0,52.0
4755,Kudlu,2,1041.0,2.0,1.0,53.0
4756,Kudlu Gate,3,1535.0,3.0,2.0,83.0
4757,Kudlu Gate,3,1535.0,3.0,2.0,85.0
4759,Kudlu Gate,3,1535.0,3.0,2.0,86.0
4760,Kudlu Gate,3,1564.0,2.0,1.0,92.0
4762,Kudlu Gate,2,1238.0,2.0,3.0,55.0
4763,Kudlu Gate,3,1707.0,2.0,3.0,99.745
4764,Kudlu Gate,3,1335.0,3.0,2.0,89.0
4765,Kudlu Gate,1,703.0,1.0,1.0,52.0
4766,Kudlu Gate,3,1535.0,3.0,2.0,86.0
4767,Kudlu Gate,3,1532.0,3.0,2.0,83.0
4768,Kudlu Gate,2,1113.0,2.0,1.0,50.0
4770,Kudlu Gate,2,1185.0,2.0,1.0,50.0
4774,Kudlu Gate,2,1215.0,2.0,1.0,45.0
4775,Kudlu Gate,2,812.0,2.0,1.0,38.25
4776,Kudlu Gate,2,1547.0,2.0,2.0,103.0
4777,Kudlu Gate,2,1336.0,2.0,1.0,86.0
4778,Kudlu Gate,3,1919.0,3.0,2.0,121.0
4779,Kudlu Gate,2,1464.0,3.0,3.0,56.0
4780,Kudlu Gate,3,1535.0,3.0,2.0,85.0
4781,Kudlu Gate,3,1850.0,3.0,2.0,120.0
4782,Kudlu Gate,2,940.0,2.0,1.0,69.57
4783,Kudlu Gate,2,1215.0,2.0,1.0,44.96
4784,Kudlu Gate,2,1164.0,2.0,2.0,75.0
4785,Kudlu Gate,4,3850.0,6.0,0.0,205.0
4786,Kudlu Gate,2,1183.0,2.0,1.0,79.54
4787,Kudlu Gate,3,1850.0,3.0,2.0,110.0
4789,Kudlu Gate,2,1183.0,2.0,1.0,79.54
4790,Kudlu Gate,2,1200.0,2.0,1.0,44.4
4792,Kudlu Gate,2,1310.0,2.0,2.0,53.0
4793,Kumaraswami Layout,4,2000.0,4.0,1.0,139.0
4794,Kumaraswami Layout,2,1000.0,2.0,1.0,48.5
4795,Kumaraswami Layout,2,1000.0,2.0,1.0,58.0
4796,Kumaraswami Layout,7,2400.0,7.0,1.0,125.0
4797,Kumaraswami Layout,3,2400.0,2.0,1.0,125.0
4798,Kumaraswami Layout,3,1310.0,2.0,1.0,70.0
4799,Kumaraswami Layout,1,850.0,1.0,1.0,78.0
4800,Kumaraswami Layout,7,3200.0,7.0,0.0,150.0
4801,Kumaraswami Layout,3,1310.0,2.0,1.0,85.0
4802,Kumaraswami Layout,4,2450.0,3.0,2.0,110.0
4803,Kumaraswami Layout,7,3100.0,7.0,3.0,145.0
4804,Kumaraswami Layout,3,1200.0,3.0,1.0,75.0
4805,Kumaraswami Layout,2,1081.0,2.0,3.0,60.0
4806,Kundalahalli,3,1724.0,3.0,2.0,125.0
4807,Kundalahalli,2,1030.0,2.0,2.0,49.0
4808,Kundalahalli,2,735.0,2.0,1.0,57.99
4809,Kundalahalli,2,1047.0,2.0,1.0,82.0
4810,Kundalahalli,3,1397.0,3.0,3.0,105.0
4811,Kundalahalli,3,1724.0,3.0,2.0,127.0
4812,Kundalahalli,2,1010.0,2.0,1.0,49.27
4813,Kundalahalli,3,1397.0,3.0,2.0,110.0
4814,Kundalahalli,3,1397.0,3.0,2.0,104.0
4815,Kundalahalli,3,1397.0,3.0,3.0,108.0
4816,Kundalahalli,3,1920.0,3.0,2.0,150.0
4817,Kundalahalli,3,1397.0,3.0,3.0,105.0
4819,Kundalahalli,3,1724.0,3.0,2.0,124.0
4820,Kundalahalli,2,1047.0,2.0,1.0,84.0
4821,Kundalahalli,2,1047.0,2.0,1.0,83.0
4822,Kundalahalli,4,7000.0,4.0,3.0,550.0
4824,Kundalahalli,2,1120.0,2.0,1.0,53.76
4825,Kundalahalli,2,1047.0,2.0,1.0,82.62
4826,Kundalahalli,2,1047.0,2.0,1.0,91.0
4827,Kundalahalli,3,1724.0,3.0,1.0,146.0
4828,Kundalahalli,3,1600.0,3.0,2.0,170.0
4830,Kundalahalli,3,1724.0,3.0,1.0,125.0
4831,Kundalahalli,2,1010.0,2.0,1.0,48.27
4832,Kundalahalli,2,1047.0,2.0,1.0,89.0
4833,Kundalahalli,4,2500.0,5.0,2.0,245.0
4834,Kundalahalli,3,1397.0,3.0,3.0,105.0
4836,Kundalahalli,2,1047.0,2.0,1.0,72.0
4837,Kundalahalli,2,1260.0,2.0,0.0,58.0
4838,Kundalahalli,4,3092.0,4.0,3.0,230.0
4839,Kundalahalli,2,1065.0,2.0,1.0,70.0
4840,Kundalahalli,3,1724.0,3.0,1.0,146.0
4841,Kundalahalli,2,1047.0,2.0,2.0,91.0
4842,Kundalahalli,3,1724.0,3.0,2.0,128.0
4843,Kundalahalli,2,1315.0,2.0,3.0,74.0
4844,Kundalahalli,3,2100.0,3.0,2.0,150.0
4845,Kundalahalli,3,1724.0,3.0,1.0,125.0
4846,Kundalahalli,3,1724.0,3.0,3.0,140.0
4847,Kundalahalli,2,1175.0,2.0,1.0,65.0
4849,LB Shastri Nagar,2,1043.0,2.0,2.0,55.0
4850,LB Shastri Nagar,2,1184.0,2.0,1.0,69.0
4851,LB Shastri Nagar,1,665.0,1.0,2.0,32.0
4852,LB Shastri Nagar,2,1250.0,2.0,2.0,48.5
4853,LB Shastri Nagar,3,1400.0,2.0,2.0,80.0
4854,LB Shastri Nagar,2,1184.0,2.0,1.0,62.0
4855,LB Shastri Nagar,2,1200.0,2.0,1.0,47.0
4856,LB Shastri Nagar,2,1200.0,2.0,1.0,75.0
4857,LB Shastri Nagar,2,1000.0,2.0,1.0,49.5
4858,Laggere,5,2800.0,5.0,2.0,125.0
4859,Laggere,3,1200.0,3.0,1.0,130.0
4860,Laggere,1,1200.0,1.0,1.0,125.0
4861,Laggere,2,1200.0,2.0,0.0,75.0
4862,Laggere,1,620.0,2.0,0.0,48.0
4863,Lakshminarayana Pura,2,1185.0,2.0,2.0,75.0
4864,Lakshminarayana Pura,3,1600.0,2.0,1.0,108.0
4865,Lakshminarayana Pura,2,1180.0,2.0,2.0,75.0
4866,Lakshminarayana Pura,2,1172.0,2.0,2.0,82.0
4867,Lakshminarayana Pura,2,1179.0,2.0,1.0,75.0
4868,Lakshminarayana Pura,2,1149.0,2.0,1.0,75.0
4869,Lakshminarayana Pura,2,1336.0,2.0,2.0,100.0
4870,Lakshminarayana Pura,2,1175.0,2.0,2.0,75.0
4871,Lakshminarayana Pura,2,1190.0,2.0,1.0,75.0
4872,Lakshminarayana Pura,2,1200.0,2.0,1.0,75.0
4873,Lakshminarayana Pura,2,1200.0,2.0,2.0,75.0
4874,Lakshminarayana Pura,2,1165.0,2.0,2.0,75.0
4875,Lakshminarayana Pura,2,1145.0,2.0,1.0,75.0
4876,Lakshminarayana Pura,3,1500.0,3.0,2.0,104.0
4877,Lakshminarayana Pura,2,1210.0,2.0,2.0,75.0
4878,Lakshminarayana Pura,2,1169.0,2.0,2.0,75.0
4879,Lakshminarayana Pura,2,1200.0,2.0,1.0,75.0
4880,Lakshminarayana Pura,2,1172.0,2.0,1.0,75.0
4881,Lakshminarayana Pura,2,1172.0,2.0,2.0,75.0
4882,Lakshminarayana Pura,2,1180.0,2.0,1.0,75.0
4883,Lakshminarayana Pura,2,1200.0,2.0,3.0,83.0
4884,Lakshminarayana Pura,2,1200.0,2.0,2.0,80.0
4885,Lakshminarayana Pura,2,1195.0,2.0,1.0,75.0
4886,Lakshminarayana Pura,2,1200.0,2.0,1.0,80.0
4887,Lingadheeranahalli,3,1521.0,3.0,1.0,95.0
4888,Lingadheeranahalli,3,1511.0,3.0,1.0,95.0
4889,Lingadheeranahalli,3,1683.0,3.0,1.0,109.0
4890,Lingadheeranahalli,3,1519.0,3.0,1.0,93.0
4891,Lingadheeranahalli,3,1521.0,3.0,1.0,94.99
4892,Lingadheeranahalli,3,1682.0,3.0,1.0,120.0
4893,Lingadheeranahalli,3,1521.0,3.0,1.0,94.71
4894,Lingadheeranahalli,3,1893.0,3.0,1.0,130.0
4895,Lingadheeranahalli,3,1705.0,3.0,1.0,110.0
4896,Lingadheeranahalli,4,2245.0,4.0,2.0,154.0
4897,Lingadheeranahalli,3,1682.0,3.0,1.0,113.0
4898,Lingadheeranahalli,3,1682.0,3.0,1.0,114.0
4899,Lingadheeranahalli,3,1506.0,3.0,1.0,95.0
4900,Lingadheeranahalli,3,1683.0,3.0,1.0,110.0
4901,Lingadheeranahalli,3,1684.0,3.0,1.0,120.0
4902,Lingadheeranahalli,4,2236.0,4.0,2.0,153.0
4903,Lingadheeranahalli,3,1894.0,4.0,1.0,114.0
4904,Lingadheeranahalli,4,2240.0,4.0,2.0,160.0
4905,Magadi Road,6,3600.0,6.0,0.0,141.0
4906,Magadi Road,2,1116.0,2.0,1.0,50.0
4908,Magadi Road,2,884.0,2.0,1.0,41.1
4909,Magadi Road,2,1005.0,2.0,1.0,55.78
4910,Magadi Road,2,1000.0,2.0,0.0,46.5
4911,Magadi Road,4,1500.0,2.0,2.0,93.0
4913,Magadi Road,2,1345.0,2.0,2.0,55.0
4915,Magadi Road,5,5000.0,6.0,1.0,360.0
4916,Magadi Road,2,1116.0,2.0,1.0,51.89
4917,Magadi Road,3,1052.0,2.0,1.0,60.0
4918,Magadi Road,2,940.0,2.0,2.0,50.0
4919,Magadi Road,3,1318.0,2.0,1.0,68.0
4921,Magadi Road,2,884.0,2.0,1.0,48.0
4923,Mahadevpura,2,1150.0,2.0,3.0,52.0
4924,Mahadevpura,2,1250.0,2.0,3.0,52.0
4925,Mahadevpura,2,1260.0,2.0,3.0,57.6
4926,Mahadevpura,1,730.0,1.0,1.0,35.0
4927,Mahadevpura,3,1434.0,2.0,1.0,67.39
4928,Mahadevpura,2,1146.0,2.0,1.0,53.8
4929,Mahadevpura,2,1532.0,2.0,2.0,62.0
4930,Mahadevpura,3,1620.0,2.0,1.0,76.0
4931,Mahadevpura,2,1136.0,2.0,3.0,64.5
4932,Mahadevpura,3,1400.0,2.0,2.0,65.8
4933,Mahadevpura,2,1137.0,2.0,1.0,53.4
4934,Mahadevpura,3,1601.0,3.0,2.0,95.0
4935,Mahadevpura,3,1450.0,3.0,2.0,75.0
4936,Mahadevpura,2,1152.0,2.0,1.0,54.0
4937,Mahadevpura,2,1212.0,2.0,1.0,56.9
4939,Mahadevpura,3,1505.0,3.0,2.0,78.0
4940,Mahadevpura,3,1500.0,2.0,1.0,70.0
4941,Mahadevpura,2,1236.0,2.0,1.0,58.0
4942,Mahadevpura,2,1236.0,2.0,1.0,58.0
4943,Mahadevpura,2,1120.0,2.0,2.0,53.0
4944,Mahalakshmi Layout,4,1575.0,5.0,1.0,158.0
4945,Mahalakshmi Layout,2,1105.0,2.0,1.0,80.0
4946,Mahalakshmi Layout,4,1200.0,3.0,1.0,160.0
4947,Mahalakshmi Layout,3,1200.0,2.0,3.0,110.0
4948,Mahalakshmi Layout,3,1876.0,3.0,1.0,150.0
4949,Mallasandra,3,1665.0,3.0,2.0,95.0
4950,Mallasandra,3,1665.0,3.0,2.0,86.58
4951,Mallasandra,2,1340.0,2.0,2.0,61.0
4952,Mallasandra,2,1325.0,2.0,2.0,70.0
4953,Mallasandra,3,1665.0,3.0,2.0,86.91
4954,Mallasandra,2,1325.0,2.0,1.0,70.0
4955,Mallasandra,2,905.0,2.0,1.0,40.0
4956,Mallasandra,2,1325.0,2.0,1.0,65.0
4957,Mallasandra,2,1325.0,2.0,2.0,73.0
4958,Mallasandra,2,1565.0,2.0,2.0,69.0
4959,Mallasandra,2,905.0,2.0,1.0,35.0
4961,Mallasandra,3,1100.0,2.0,3.0,76.3
4962,Malleshpalya,2,1140.0,2.0,2.0,46.5
4963,Malleshpalya,2,1225.0,2.0,2.0,46.86
4965,Malleshpalya,2,1052.0,2.0,2.0,50.0
4966,Malleshpalya,3,1405.0,2.0,2.0,77.0
4967,Malleshpalya,2,1065.0,2.0,2.0,50.0
4968,Malleshpalya,2,1210.0,2.0,3.0,55.0
4970,Malleshpalya,2,1060.0,2.0,1.0,40.0
4971,Malleshpalya,3,1430.0,2.0,1.0,69.5
4972,Malleshpalya,2,1421.0,2.0,1.0,90.0
4973,Malleshpalya,2,1245.0,2.0,1.0,55.0
4974,Malleshpalya,2,1200.0,2.0,2.0,46.0
4975,Malleshpalya,2,1225.0,2.0,2.0,52.0
4976,Malleshwaram,1,705.0,1.0,2.0,67.0
4977,Malleshwaram,7,12000.0,7.0,3.0,2200.0
4978,Malleshwaram,4,2500.0,5.0,2.0,325.0
4979,Malleshwaram,3,2006.0,3.0,2.0,297.0
4980,Malleshwaram,1,686.0,1.0,1.0,62.5
4981,Malleshwaram,3,2475.0,4.0,3.0,332.0
4982,Malleshwaram,3,2610.0,3.0,3.0,399.0
4983,Malleshwaram,3,2475.0,4.0,3.0,320.0
4984,Malleshwaram,2,900.0,2.0,1.0,95.0
4985,Malleshwaram,2,1420.0,2.0,1.0,158.0
4986,Malleshwaram,3,2000.0,3.0,2.0,250.0
4987,Malleshwaram,3,2215.0,3.0,1.0,275.0
4989,Malleshwaram,3,2475.0,4.0,3.0,300.0
4990,Malleshwaram,3,2345.0,2.0,3.0,293.0
4992,Malleshwaram,3,2215.0,4.0,1.0,310.0
4993,Malleshwaram,1,480.0,1.0,1.0,60.0
4994,Malleshwaram,2,1290.0,2.0,1.0,120.0
4995,Malleshwaram,3,2475.0,4.0,3.0,326.0
4996,Malleshwaram,3,2476.0,3.0,3.0,337.0
4997,Malleshwaram,2,900.0,2.0,1.0,90.0
4999,Malleshwaram,3,2050.0,4.0,1.0,270.0
5000,Malleshwaram,2,900.0,2.0,1.0,72.0
5001,Malleshwaram,1,620.0,1.0,1.0,86.8
5002,Malleshwaram,2,600.0,1.0,0.0,68.0
5003,Malleshwaram,3,2475.0,4.0,3.0,337.0
5004,Malleshwaram,3,2215.0,3.0,2.0,275.0
5005,Malleshwaram,3,2215.0,3.0,2.0,330.0
5007,Malleshwaram,2,1020.0,2.0,1.0,80.0
5008,Malleshwaram,2,600.0,1.0,0.0,90.0
5009,Malleshwaram,3,2200.0,3.0,2.0,275.0
5010,Malleshwaram,3,2475.0,4.0,3.0,326.0
5011,Malleshwaram,2,1500.0,2.0,3.0,140.0
5012,Malleshwaram,3,2475.0,4.0,3.0,340.0
5013,Malleshwaram,2,1400.0,2.0,1.0,190.0
5014,Malleshwaram,3,2475.0,4.0,3.0,300.0
5015,Malleshwaram,3,2400.0,3.0,2.0,380.0
5016,Malleshwaram,1,580.0,1.0,1.0,45.0
5017,Malleshwaram,2,1410.0,2.0,3.0,125.0
5020,Marathahalli,2,1220.0,2.0,1.0,57.0
5021,Marathahalli,2,1200.0,2.0,2.0,52.0
5022,Marathahalli,2,1200.0,2.0,2.0,60.0
5023,Marathahalli,3,1933.0,3.0,2.0,140.0
5024,Marathahalli,2,950.0,2.0,1.0,46.96
5025,Marathahalli,2,1230.0,2.0,2.0,80.0
5026,Marathahalli,4,3800.0,4.0,3.0,250.0
5027,Marathahalli,2,1019.0,2.0,2.0,49.85
5028,Marathahalli,2,1215.0,2.0,1.0,67.0
5029,Marathahalli,4,2181.0,3.0,2.0,152.0
5030,Marathahalli,2,1170.0,2.0,3.0,53.0
5031,Marathahalli,2,1019.0,2.0,2.0,49.86
5032,Marathahalli,2,1325.0,2.0,2.0,71.55
5033,Marathahalli,2,1220.0,2.0,1.0,56.5
5035,Marathahalli,2,1152.0,2.0,1.0,56.0
5036,Marathahalli,3,1610.0,3.0,1.0,90.0
5037,Marathahalli,2,1146.0,2.0,1.0,70.0
5039,Marathahalli,3,1469.0,3.0,1.0,89.0
5044,Marathahalli,4,2519.0,5.0,2.0,185.0
5046,Marathahalli,2,957.0,2.0,1.0,46.9
5047,Marathahalli,3,1583.0,3.0,3.0,105.0
5048,Marathahalli,4,2524.0,5.0,2.0,190.0
5052,Marathahalli,2,1071.0,2.0,2.0,52.25
5053,Marathahalli,2,1215.0,2.0,2.0,58.86
5054,Marathahalli,2,1102.0,2.0,2.0,53.67
5055,Marathahalli,3,1900.0,3.0,3.0,123.0
5056,Marathahalli,2,1045.0,2.0,3.0,60.0
5058,Marathahalli,2,1215.0,2.0,2.0,58.86
5059,Marathahalli,2,1365.0,2.0,2.0,73.0
5064,Marathahalli,2,1208.0,2.0,2.0,70.0
5065,Marathahalli,2,1325.0,1.0,1.0,92.0
5066,Marathahalli,3,1525.0,3.0,2.0,90.0
5067,Marathahalli,3,1937.0,3.0,2.0,140.0
5068,Marathahalli,3,1550.0,3.0,2.0,83.0
5069,Marathahalli,2,1350.0,2.0,1.0,86.0
5070,Marathahalli,2,957.0,2.0,1.0,47.0
5072,Marathahalli,2,1230.0,2.0,1.0,57.0
5073,Marathahalli,2,1200.0,2.0,2.0,58.0
5075,Marathahalli,1,607.0,1.0,1.0,35.0
5076,Marathahalli,3,1583.0,3.0,3.0,109.0
5077,Marathahalli,2,1075.0,2.0,2.0,52.43
5078,Marathahalli,2,1360.0,2.0,1.0,103.0
5079,Marathahalli,2,1220.0,2.0,1.0,58.5
5080,Marathahalli,2,950.0,2.0,1.0,45.68
5081,Marathahalli,1,615.0,1.0,1.0,44.0
5082,Marathahalli,3,1595.0,3.0,2.0,90.0
5083,Marathahalli,2,1350.0,2.0,1.0,89.0
5084,Marathahalli,2,1020.0,2.0,1.0,57.0
5085,Marathahalli,2,1600.0,3.0,2.0,88.0
5086,Marathahalli,1,780.0,1.0,1.0,55.0
5087,Marathahalli,3,1710.0,3.0,2.0,100.0
5089,Marathahalli,2,1358.0,2.0,1.0,81.0
5090,Marathahalli,2,1205.0,2.0,1.0,75.0
5091,Marathahalli,3,1730.0,3.0,3.0,110.0
5092,Marathahalli,3,1583.0,3.0,3.0,115.0
5093,Marathahalli,2,1200.0,2.0,1.0,67.0
5094,Marathahalli,2,1095.0,2.0,1.0,60.0
5095,Marathahalli,2,1060.0,2.0,1.0,48.0
5096,Marathahalli,2,1050.0,2.0,1.0,65.0
5097,Marathahalli,2,1102.0,2.0,2.0,53.67
5098,Marathahalli,2,1026.0,2.0,1.0,49.95
5101,Marathahalli,2,1220.0,2.0,1.0,59.0
5102,Marathahalli,2,881.0,2.0,1.0,48.06
5104,Marathahalli,3,1710.0,3.0,2.0,100.0
5105,Marathahalli,3,1680.0,3.0,3.0,105.0
5106,Marathahalli,3,1910.0,3.0,3.0,119.0
5107,Marathahalli,2,1602.0,2.0,3.0,104.0
5108,Marathahalli,1,700.0,1.0,1.0,38.0
5109,Marathahalli,3,1469.0,3.0,1.0,89.0
5111,Marathahalli,3,1690.0,3.0,2.0,116.0
5112,Marathahalli,2,1065.0,2.0,2.0,55.0
5113,Marathahalli,3,1693.0,3.0,2.0,125.0
5114,Marathahalli,3,1693.0,3.0,1.0,125.0
5115,Marathahalli,2,1196.0,2.0,2.0,57.9
5116,Marathahalli,3,1595.0,3.0,2.0,88.0
5117,Marathahalli,3,2122.0,3.0,2.0,125.0
5118,Marathahalli,3,1730.0,3.0,2.0,115.0
5121,Marathahalli,2,1125.0,2.0,3.0,55.0
5122,Marathahalli,3,1950.0,3.0,2.0,115.0
5123,Marathahalli,2,1250.0,2.0,2.0,68.0
5124,Marathahalli,2,1125.0,2.0,2.0,56.8
5125,Marathahalli,2,1350.0,2.0,1.0,90.0
5126,Marathahalli,2,1200.0,2.0,1.0,53.0
5127,Marathahalli,4,2500.0,5.0,2.0,175.0
5128,Marathahalli,2,957.0,2.0,1.0,47.0
5131,Marathahalli,2,1350.0,2.0,2.0,60.0
5132,Marathahalli,4,3400.0,4.0,3.0,235.0
5133,Marathahalli,2,1350.0,2.0,1.0,99.0
5135,Marathahalli,2,1285.0,2.0,2.0,55.0
5136,Marathahalli,4,2500.0,5.0,2.0,181.0
5137,Marathahalli,4,3800.0,4.0,3.0,235.0
5138,Marathahalli,4,3951.0,4.0,3.0,230.0
5139,Marathahalli,2,1125.0,2.0,1.0,54.8
5140,Marathahalli,3,1700.0,3.0,2.0,126.0
5142,Marathahalli,2,1270.0,2.0,3.0,73.0
5144,Marathahalli,2,950.0,2.0,2.0,46.7
5145,Marathahalli,3,1550.0,3.0,2.0,85.0
5146,Marathahalli,2,1019.0,2.0,2.0,49.86
5147,Marathahalli,2,1144.0,2.0,2.0,65.0
5148,Marathahalli,2,1240.0,2.0,2.0,55.0
5149,Marathahalli,1,1100.0,2.0,2.0,75.0
5150,Marathahalli,2,1156.0,2.0,2.0,52.0
5151,Marathahalli,4,2524.0,5.0,2.0,180.0
5152,Marathahalli,2,1135.0,2.0,2.0,60.0
5153,Marathahalli,3,1839.0,3.0,2.0,130.0
5154,Marathahalli,2,1170.0,2.0,2.0,85.0
5155,Marathahalli,2,1102.0,2.0,2.0,53.67
5156,Marathahalli,3,1108.0,2.0,1.0,60.0
5157,Marathahalli,3,1449.0,3.0,2.0,110.0
5158,Marathahalli,2,1360.0,2.0,1.0,101.0
5159,Marathahalli,2,1026.0,2.0,1.0,50.18
5162,Marathahalli,2,1270.0,2.0,2.0,80.0
5163,Marathahalli,2,1100.0,2.0,1.0,50.0
5164,Marathahalli,2,1196.0,2.0,2.0,57.95
5166,Marathahalli,3,1485.0,2.0,2.0,90.0
5167,Marathahalli,2,1146.0,2.0,1.0,69.0
5168,Margondanahalli,2,1090.0,2.0,0.0,58.0
5169,Margondanahalli,2,1200.0,2.0,1.0,58.5
5170,Margondanahalli,2,1200.0,2.0,0.0,67.0
5172,Margondanahalli,2,1000.0,2.0,0.0,57.0
5174,Margondanahalli,2,600.0,2.0,0.0,35.0
5175,Margondanahalli,2,1200.0,2.0,0.0,69.0
5176,Margondanahalli,2,900.0,2.0,0.0,49.0
5177,Margondanahalli,2,1140.0,2.0,1.0,60.0
5178,Margondanahalli,2,1100.0,2.0,1.0,55.0
5179,Margondanahalli,2,1152.0,1.0,0.0,66.0
5181,Margondanahalli,2,1200.0,2.0,1.0,65.0
5182,Margondanahalli,2,1050.0,2.0,0.0,58.0
5183,Margondanahalli,2,1160.0,2.0,1.0,65.0
5184,Margondanahalli,2,1334.0,2.0,1.0,67.76
5185,Marsur,4,1800.0,4.0,2.0,145.0
5186,Marsur,3,1200.0,3.0,1.0,90.0
5187,Marsur,3,1200.0,3.0,1.0,120.0
5188,Mico Layout,9,5000.0,9.0,3.0,210.0
5189,Mico Layout,3,1550.0,2.0,2.0,65.0
5190,Mico Layout,2,1125.0,2.0,2.0,40.0
5191,Mico Layout,2,1190.0,2.0,2.0,39.25
5192,Mico Layout,1,800.0,1.0,1.0,29.5
5193,Mico Layout,3,1250.0,2.0,2.0,44.0
5194,Mico Layout,2,1171.0,2.0,2.0,39.0
5195,Mico Layout,2,1200.0,2.0,1.0,53.5
5196,Mico Layout,3,1670.0,3.0,2.0,59.0
5197,Mico Layout,2,1140.0,2.0,2.0,43.0
5198,Munnekollal,2,1170.0,2.0,2.0,52.0
5199,Munnekollal,2,1102.0,2.0,2.0,53.67
5200,Munnekollal,3,1390.0,3.0,2.0,68.0
5201,Munnekollal,2,1200.0,2.0,2.0,49.5
5202,Munnekollal,2,950.0,2.0,1.0,46.5
5203,Munnekollal,3,1560.0,3.0,3.0,75.0
5204,Munnekollal,3,1750.0,3.0,3.0,86.5
5205,Munnekollal,3,1385.0,2.0,2.0,66.5
5206,Munnekollal,2,1080.0,2.0,2.0,45.0
5207,Munnekollal,2,1170.0,2.0,2.0,59.0
5209,Munnekollal,3,1200.0,2.0,1.0,57.9
5210,Munnekollal,2,1030.0,2.0,1.0,50.36
5211,Murugeshpalya,2,1296.0,2.0,1.0,81.0
5212,Murugeshpalya,3,1550.0,3.0,2.0,74.0
5213,Murugeshpalya,3,1845.0,3.0,3.0,91.0
5214,Murugeshpalya,2,1185.0,2.0,1.0,85.0
5215,Murugeshpalya,2,1225.0,2.0,2.0,48.0
5216,Murugeshpalya,3,1930.0,3.0,3.0,75.0
5217,Murugeshpalya,3,1600.0,2.0,1.0,65.0
5218,Murugeshpalya,3,1344.0,2.0,0.0,56.0
5219,Murugeshpalya,3,1500.0,2.0,0.0,70.0
5220,Murugeshpalya,3,1855.0,3.0,3.0,96.0
5221,Murugeshpalya,2,1175.0,2.0,2.0,75.0
5222,Mysore Road,2,1175.0,2.0,2.0,73.5
5223,Mysore Road,3,1710.0,4.0,2.0,91.31
5224,Mysore Road,2,1020.0,2.0,1.0,48.95
5225,Mysore Road,2,1175.0,2.0,1.0,73.5
5226,Mysore Road,2,1070.0,2.0,1.0,45.0
5227,Mysore Road,2,1239.0,2.0,1.0,53.0
5228,Mysore Road,2,1060.0,2.0,1.0,62.0
5229,Mysore Road,2,980.0,2.0,1.0,45.47
5230,Mysore Road,2,883.0,2.0,1.0,40.0
5231,Mysore Road,3,1525.0,3.0,2.0,96.0
5232,Mysore Road,2,1200.0,2.0,3.0,65.0
5233,Mysore Road,2,1005.0,2.0,0.0,35.175
5237,Mysore Road,2,883.0,2.0,1.0,40.95
5238,Mysore Road,2,1070.0,2.0,1.0,49.65
5240,Mysore Road,2,883.0,2.0,1.0,50.0
5241,Mysore Road,2,1155.0,2.0,1.0,51.0
5242,Mysore Road,2,1003.0,2.0,1.0,43.0
5243,Mysore Road,2,1237.0,2.0,2.0,73.0
5244,Mysore Road,2,883.0,2.0,1.0,45.0
